time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource                                                                                                   
2009-11-26T16:58:20.140Z,33.3148333,-115.7223333,7.241,1.43,ml,18,87,0.03878,0.23,ci,ci14550732,2016-03-09T03:29:08.574Z,"4km SSE of Bombay Beach, CA",earthquake,0.48,1.58,0.175,44,reviewed,ci,ci                                                               
2009-11-13T19:56:04.650Z,33.3395,-115.7181667,6.851,1.52,ml,26,72,0.01818,0.25,ci,ci10496485,2016-03-09T15:34:43.821Z,"2km SE of Bombay Beach, CA",earthquake,0.56,1.22,0.134,57,reviewed,ci,ci                                                                   
2009-11-12T17:24:34.350Z,33.3088333,-115.6763333,6.143,1.49,ml,28,55,0.06463,0.24,ci,ci10496061,2016-03-09T11:57:38.314Z,"7km SE of Bombay Beach, CA",earthquake,0.5,2.14,0.127,45,reviewed,ci,ci                                                                 
2009-09-30T01:16:09.800Z,33.2896667,-115.6816667,13.465,1.38,ml,12,106,0.07621,0.19,ci,ci14517028,2016-03-09T00:33:16.107Z,"8km SE of Bombay Beach, CA",earthquake,1.35,0.65,0.078,42,reviewed,ci,ci                                                              
2009-08-20T08:17:44.790Z,33.3016667,-115.7063333,4.153,0.81,ml,12,68,0.05559,0.2,ci,ci14499836,2016-03-09T10:26:54.582Z,"6km SSE of Bombay Beach, CA",earthquake,0.58,0.93,0.177,8,reviewed,ci,ci                                                                 
2009-08-18T08:15:18.920Z,33.328,-115.6766667,8.253,1.1,ml,32,81,0.05335,0.2,ci,ci14501720,2016-03-08T21:38:11.093Z,"6km ESE of Bombay Beach, CA",earthquake,0.36,0.95,0.105,33,reviewed,ci,ci                                                                     
2009-08-11T06:39:12.360Z,33.296,-115.6693333,6.881,0.4,mh,8,187,0.08506,0.28,ci,ci17229759,2016-03-09T09:02:39.836Z,"8km SE of Bombay Beach, CA",earthquake,8.53,31.61,,0,reviewed,ci,ci                                                                          
2009-08-06T18:04:46.340Z,33.3483333,-115.6995,10.021,1.45,ml,26,83,0.02857,0.28,ci,ci14496640,2016-03-08T23:04:51.011Z,"3km E of Bombay Beach, CA",earthquake,0.59,0.54,0.109,49,reviewed,ci,ci                                                                   
2009-07-16T22:05:41.340Z,33.3006667,-115.7215,6.041,1.1,ml,22,102,0.05274,0.34,ci,ci10439025,2016-03-09T06:08:19.941Z,"6km SSE of Bombay Beach, CA",earthquake,0.55,31.61,0.123,27,reviewed,ci,ci                                                                 
2009-05-29T06:19:24.960Z,33.3485,-115.7126667,3.963,1.3,ml,19,90,0.01771,0.13,ci,ci14464952,2016-03-09T01:50:56.965Z,"2km E of Bombay Beach, CA",earthquake,0.63,0.58,0.127,17,reviewed,ci,ci                                                                     
2009-05-29T02:09:44.220Z,33.3355,-115.7166667,0.321,1.08,ml,19,78,0.02201,0.39,ci,ci14464728,2016-03-09T08:58:05.263Z,"2km SE of Bombay Beach, CA",earthquake,0.8,31.61,0.101,18,reviewed,ci,ci                                                                   
2009-05-20T04:33:49.250Z,33.3106667,-115.7171667,5.171,1.24,ml,16,125,0.04395,0.16,ci,ci10411705,2016-03-09T15:17:02.638Z,"5km SSE of Bombay Beach, CA",earthquake,1.24,0.87,0.077,29,reviewed,ci,ci                                                              
2009-04-25T00:19:29.160Z,33.3333333,-115.727,4.491,1.7,ml,34,42,0.01993,0.18,ci,ci10400265,2016-03-09T04:37:25.330Z,"2km SSE of Bombay Beach, CA",earthquake,0.45,0.42,0.067,40,reviewed,ci,ci                                                                    
2009-04-23T17:24:32.230Z,33.3246667,-115.722,4.316,1.12,ml,16,153,0.02943,0.25,ci,ci10399545,2016-03-09T10:19:05.123Z,"3km SSE of Bombay Beach, CA",earthquake,0.82,0.86,0.116,14,reviewed,ci,ci                                                                  
2009-04-20T06:35:10.870Z,33.329,-115.7031667,8.803,1.17,ml,27,64,0.03448,0.28,ci,ci10397825,2016-03-09T06:02:34.109Z,"4km SE of Bombay Beach, CA",earthquake,0.51,1.34,0.126,18,reviewed,ci,ci                                                                    
2009-04-10T11:52:06.200Z,33.3386667,-115.6923333,10.593,1.4,ml,29,88,0.03697,0.21,ci,ci14443200,2016-03-09T17:08:38.582Z,"4km ESE of Bombay Beach, CA",earthquake,0.43,0.63,0.09,49,reviewed,ci,ci                                                                
2009-04-09T21:54:46.980Z,33.3106667,-115.6908333,4.173,1.53,ml,32,41,0.05488,0.24,ci,ci10115850,2016-03-08T21:28:57.618Z,"6km SE of Bombay Beach, CA",earthquake,0.38,0.64,0.118,50,reviewed,ci,ci                                                                
2009-04-09T19:07:06.840Z,33.3061667,-115.6896667,8.703,2.32,ml,61,79,0.05897,0.33,ci,ci14442688,2016-03-09T04:36:26.840Z,"6km SE of Bombay Beach, CA",earthquake,0.28,0.85,0.123,108,reviewed,ci,ci                                                               
2009-04-09T04:38:36.310Z,33.326,-115.713,6.393,1.31,ml,20,52,0.0315,0.22,ci,ci14442512,2016-03-09T07:29:58.673Z,"3km SE of Bombay Beach, CA",earthquake,0.41,1.18,0.09,14,reviewed,ci,ci                                                                          
2009-04-08T23:10:26.470Z,33.3243333,-115.7148333,4.103,0.8,mh,6,178,0.03215,0.08,ci,ci13653759,2016-03-08T22:56:46.297Z,"3km SSE of Bombay Beach, CA",earthquake,0.78,2.08,,0,reviewed,ci,ci                                                                      
2009-04-08T23:09:11.190Z,33.3218333,-115.726,5.343,1.08,ml,13,94,0.0313,0.15,ci,ci14442448,2016-03-09T17:08:21.400Z,"3km SSE of Bombay Beach, CA",earthquake,0.56,0.54,0.141,9,reviewed,ci,ci                                                                     
2009-04-08T22:56:54.390Z,33.3143333,-115.7343333,4.123,2.31,ml,53,35,0.0382,0.24,ci,ci14442440,2016-03-08T19:49:49.505Z,"4km S of Bombay Beach, CA",earthquake,0.25,0.41,0.122,112,reviewed,ci,ci                                                                 
2009-04-08T22:09:43.630Z,33.313,-115.7346667,3.873,1.47,ml,15,80,0.03953,0.24,ci,ci14442416,2016-03-09T15:13:31.842Z,"4km S of Bombay Beach, CA",earthquake,0.46,0.8,0.112,12,reviewed,ci,ci                                                                      
2009-04-08T22:04:02.360Z,33.318,-115.7226667,4.153,3.46,ml,40,69,0.03565,0.26,ci,ci14442392,2016-03-08T21:28:51.575Z,"4km SSE of Bombay Beach, CA",earthquake,0.33,0.59,0.106,102,reviewed,ci,ci                                                                  
2009-04-08T22:03:47.320Z,33.3171667,-115.7255,4.843,2.91,ml,59,37,0.03595,0.25,ci,ci10115682,2016-03-09T17:08:19.641Z,"4km S of Bombay Beach, CA",earthquake,0.27,0.48,0.146,56,reviewed,ci,ci                                                                    
2009-04-05T17:58:13.170Z,33.316,-115.7383333,3.953,1.58,ml,29,58,0.03677,0.28,ci,ci14441400,2016-03-09T01:47:50.665Z,"4km S of Bombay Beach, CA",earthquake,0.39,0.58,0.163,47,reviewed,ci,ci                                                                     
2009-04-05T05:53:28.190Z,33.2986667,-115.687,12.483,0.98,ml,15,83,0.06629,0.19,ci,ci14441232,2016-03-09T08:54:20.418Z,"7km SE of Bombay Beach, CA",earthquake,0.52,1.14,0.283,7,reviewed,ci,ci                                                                    
2009-04-04T09:48:14.930Z,33.3145,-115.7378333,4.363,1.85,ml,35,36,0.03821,0.23,ci,ci14440968,2016-03-09T04:36:05.132Z,"4km S of Bombay Beach, CA",earthquake,0.51,0.78,0.132,71,reviewed,ci,ci                                                                    
2009-04-03T10:56:02.160Z,33.3105,-115.6938333,3.613,1.25,ml,8,161,0.05342,0.08,ci,ci14440568,2016-03-09T04:35:59.882Z,"6km SE of Bombay Beach, CA",earthquake,0.73,2.44,0.141,30,reviewed,ci,ci                                                                   
2009-04-01T16:51:10.400Z,33.3001667,-115.705,8.913,1.18,ml,19,74,0.05741,0.27,ci,ci14439840,2016-03-09T08:54:01.795Z,"6km SSE of Bombay Beach, CA",earthquake,0.74,2.18,0.153,9,reviewed,ci,ci                                                                    
2009-04-01T09:03:49.800Z,33.2978333,-115.7028333,5.173,1.49,ml,28,71,0.06028,0.26,ci,ci14439712,2016-03-09T17:07:54.925Z,"6km SSE of Bombay Beach, CA",earthquake,0.4,0.77,0.202,51,reviewed,ci,ci                                                                
2009-04-01T03:10:30.330Z,33.3341667,-115.7068333,8.935,1.51,ml,13,82,0.03589,0.21,ci,ci14439600,2016-03-09T04:35:49.469Z,"3km SE of Bombay Beach, CA",earthquake,0.47,1.75,0.199,5,reviewed,ci,ci                                                                 
2009-03-31T23:47:23.570Z,33.2936667,-115.7083333,3.763,1.04,ml,9,71,0.06239,0.17,ci,ci14439488,2016-03-08T19:49:10.546Z,"7km SSE of Bombay Beach, CA",earthquake,0.89,1.47,0.083,11,reviewed,ci,ci                                                                
2009-03-31T09:05:34.310Z,33.3088333,-115.738,5.763,1.73,ml,44,47,0.04385,0.23,ci,ci14439136,2016-03-09T01:47:30.432Z,"5km S of Bombay Beach, CA",earthquake,0.29,1.14,0.159,68,reviewed,ci,ci                                                                     
2009-03-30T21:09:32.710Z,33.34,-115.7078333,7.675,1.06,ml,14,69,0.03061,0.2,ci,ci14438992,2016-03-09T00:21:42.791Z,"3km ESE of Bombay Beach, CA",earthquake,0.53,1.66,0.088,8,reviewed,ci,ci                                                                      
2009-03-30T19:26:44.380Z,33.3013333,-115.7086667,12.795,1.48,ml,20,54,0.06554,0.25,ci,ci14438960,2016-03-09T17:07:41.013Z,"6km SSE of Bombay Beach, CA",earthquake,0.58,1.07,0.117,42,reviewed,ci,ci                                                              
2009-03-30T12:06:18.900Z,33.3096667,-115.7083333,7.663,1.52,ml,32,49,0.04765,0.2,ci,ci14438776,2016-03-09T17:07:35.868Z,"5km SSE of Bombay Beach, CA",earthquake,0.38,1.22,0.114,49,reviewed,ci,ci                                                                
2009-03-30T12:00:37.750Z,33.3091667,-115.7053333,8.523,1.59,ml,14,76,0.04924,0.19,ci,ci14438768,2016-03-08T22:56:17.818Z,"5km SSE of Bombay Beach, CA",earthquake,0.6,1.66,0.187,19,reviewed,ci,ci                                                                
2009-03-30T09:29:36.080Z,33.292,-115.717,8.316,1,mh,11,127,0.06197,0.18,ci,ci10113362,2016-03-09T01:47:26.516Z,"7km SSE of Bombay Beach, CA",earthquake,0.89,2.34,,0,reviewed,ci,ci                                                                               
2009-03-30T09:28:30.890Z,33.3083333,-115.7145,5.764,1.37,ml,24,66,0.04687,0.34,ci,ci14438736,2016-03-09T03:11:44.813Z,"5km SSE of Bombay Beach, CA",earthquake,0.56,1.85,0.143,24,reviewed,ci,ci                                                                  
2009-03-30T05:40:51.780Z,33.2953333,-115.7225,6.803,2.15,ml,47,46,0.05784,0.24,ci,ci14438664,2016-03-09T13:23:19.690Z,"6km S of Bombay Beach, CA",earthquake,0.36,1.53,0.172,60,reviewed,ci,ci                                                                    
2009-03-30T03:12:19.180Z,33.3013333,-115.7021667,5.023,0.9,mh,6,182,0.05739,0.07,ci,ci14438608,2016-03-08T18:06:10.331Z,"6km SSE of Bombay Beach, CA",earthquake,1.02,1.15,,0,reviewed,ci,ci                                                                      
2009-03-30T02:40:06.230Z,33.2916667,-115.7191667,8.303,1.72,ml,32,41,0.06192,0.2,ci,ci14438592,2016-03-08T19:48:57.227Z,"7km SSE of Bombay Beach, CA",earthquake,0.43,1.42,0.149,42,reviewed,ci,ci                                                                
2009-03-30T02:09:57.250Z,33.3418333,-115.6878333,5.12,1.44,ml,12,333,0.5064,0.23,ci,ci14438576,2016-03-09T13:23:15.093Z,"4km ESE of Bombay Beach, CA",earthquake,1.68,31.61,0.083,23,reviewed,ci,ci                                                               
2009-03-29T16:29:36.110Z,33.3011667,-115.7026667,8.761,0.66,ml,7,114,0.05735,0.15,ci,ci14438416,2016-03-08T19:48:54.036Z,"6km SSE of Bombay Beach, CA",earthquake,1.04,3.35,0.038,4,reviewed,ci,ci                                                                
2009-03-29T07:18:59.100Z,33.3095,-115.6935,9.373,1.38,ml,30,54,0.05438,0.2,ci,ci14438232,2016-03-08T22:56:16.483Z,"6km SE of Bombay Beach, CA",earthquake,0.46,1.36,0.121,28,reviewed,ci,ci                                                                       
2009-03-29T05:03:37.460Z,33.3066667,-115.696,10.883,1.51,ml,20,81,0.05543,0.16,ci,ci14438176,2016-03-08T19:48:51.296Z,"6km SE of Bombay Beach, CA",earthquake,0.52,1.16,0.145,44,reviewed,ci,ci                                                                   
2009-03-29T04:13:22.130Z,33.3256667,-115.713,4.675,1.34,ml,33,52,0.0413,0.23,ci,ci14438160,2016-03-09T13:23:09.972Z,"3km SE of Bombay Beach, CA",earthquake,0.38,0.7,0.12,33,reviewed,ci,ci                                                                       
2009-03-29T04:07:55.320Z,33.2926667,-115.7136667,2.393,1.35,ml,14,72,0.062,0.29,ci,ci14438152,2016-03-09T06:01:06.663Z,"7km SSE of Bombay Beach, CA",earthquake,0.64,1.13,0.128,12,reviewed,ci,ci                                                                 
2009-03-29T01:18:57.420Z,33.2921667,-115.7133333,7.594,2.07,ml,49,77,0.06256,0.26,ci,ci14438112,2016-03-09T07:29:13.523Z,"7km SSE of Bombay Beach, CA",earthquake,0.44,1.54,0.166,72,reviewed,ci,ci                                                               
2009-03-29T01:16:16.670Z,33.2958333,-115.7185,4.567,1.26,ml,31,67,0.06926,0.22,ci,ci14438096,2016-03-09T07:29:11.966Z,"6km SSE of Bombay Beach, CA",earthquake,0.67,0.99,0.085,32,reviewed,ci,ci                                                                  
2009-03-29T01:13:52.120Z,33.2986667,-115.7156667,6.194,1.24,ml,18,92,0.05579,0.18,ci,ci14438104,2016-03-09T03:11:37.988Z,"6km SSE of Bombay Beach, CA",earthquake,0.49,2.05,0.189,9,reviewed,ci,ci                                                                
2009-03-28T18:43:36.430Z,33.3323333,-115.7048333,4.843,1.33,ml,28,72,0.03123,0.27,ci,ci14438032,2016-03-09T10:17:28.527Z,"3km SE of Bombay Beach, CA",earthquake,0.36,0.55,0.07,31,reviewed,ci,ci                                                                 
2009-03-28T17:38:14.750Z,33.308,-115.7408333,6.423,1.47,ml,30,57,0.04495,0.25,ci,ci14438000,2016-03-09T03:11:36.680Z,"5km S of Bombay Beach, CA",earthquake,0.41,1.72,0.125,54,reviewed,ci,ci                                                                     
2009-03-28T16:43:56.960Z,33.3088333,-115.7371667,5.234,1.39,ml,27,64,0.04379,0.23,ci,ci14437976,2016-03-09T06:01:03.896Z,"5km S of Bombay Beach, CA",earthquake,0.35,0.52,0.116,39,reviewed,ci,ci                                                                 
2009-03-28T16:00:38.090Z,33.3041667,-115.7051667,5.903,1.4,mh,15,76,0.05374,0.28,ci,ci10113366,2016-03-09T03:11:33.033Z,"6km SSE of Bombay Beach, CA",earthquake,0.75,3.79,,0,reviewed,ci,ci                                                                      
2009-03-28T16:00:24.210Z,33.2885,-115.706,4.308,1.6,ml,25,59,0.0679,0.19,ci,ci14437968,2016-03-08T19:48:48.143Z,"7km SSE of Bombay Beach, CA",earthquake,0.41,0.66,0.142,58,reviewed,ci,ci                                                                        
2009-03-28T13:24:45.110Z,33.2908333,-115.7161667,7.263,1.75,ml,42,38,0.06326,0.24,ci,ci14437928,2016-03-09T03:11:31.743Z,"7km SSE of Bombay Beach, CA",earthquake,0.35,1.52,0.166,68,reviewed,ci,ci                                                               
2009-03-28T12:50:33.130Z,33.3005,-115.6958333,7.413,1.02,ml,22,48,0.06069,0.18,ci,ci14437904,2016-03-09T03:11:30.258Z,"6km SSE of Bombay Beach, CA",earthquake,0.42,2,0.081,15,reviewed,ci,ci                                                                     
2009-03-28T11:57:17.580Z,33.3018333,-115.6915,6.453,1.29,ml,21,82,0.06154,0.27,ci,ci14437872,2016-03-09T07:29:08.447Z,"7km SE of Bombay Beach, CA",earthquake,0.68,3.5,0.095,23,reviewed,ci,ci                                                                    
2009-03-28T10:41:25.100Z,33.3028333,-115.6901667,9.613,1.58,ml,12,83,0.06137,0.14,ci,ci14437864,2016-03-09T10:17:24.512Z,"7km SE of Bombay Beach, CA",earthquake,0.77,1.69,0.187,5,reviewed,ci,ci                                                                 
2009-03-28T09:43:11.600Z,33.3,-115.6958333,8.873,0.81,ml,16,78,0.06112,0.18,ci,ci14437856,2016-03-09T03:11:28.975Z,"7km SSE of Bombay Beach, CA",earthquake,0.66,1.92,0.03,4,reviewed,ci,ci                                                                       
2009-03-28T09:30:39.630Z,33.2981667,-115.6881667,5.103,1.02,ml,12,82,0.06614,0.19,ci,ci14437848,2016-03-08T19:48:45.445Z,"7km SE of Bombay Beach, CA",earthquake,0.87,1.03,0.122,11,reviewed,ci,ci                                                                
2009-03-28T04:26:04.160Z,33.2885,-115.7198333,6.484,1.86,ml,45,55,0.06493,0.28,ci,ci14437840,2016-03-08T18:05:57.774Z,"7km S of Bombay Beach, CA",earthquake,0.34,1.97,0.154,74,reviewed,ci,ci                                                                    
2009-03-28T03:39:43.560Z,33.2911667,-115.7036667,4.774,1.04,ml,17,112,0.0661,0.28,ci,ci14437816,2016-03-09T08:53:41.163Z,"7km SSE of Bombay Beach, CA",earthquake,1.11,1.35,0.266,9,reviewed,ci,ci                                                                
2009-03-28T01:35:08.920Z,33.3163333,-115.719,6.933,1.34,ml,26,54,0.03811,0.23,ci,ci14437752,2016-03-09T13:23:01.649Z,"4km SSE of Bombay Beach, CA",earthquake,0.42,1.36,0.128,34,reviewed,ci,ci                                                                   
2009-03-27T21:49:56.270Z,33.2886667,-115.7143333,6.843,1.35,ml,22,39,0.06572,0.25,ci,ci14437664,2016-03-09T15:12:33.317Z,"7km SSE of Bombay Beach, CA",earthquake,0.42,2.61,0.087,4,reviewed,ci,ci                                                                
2009-03-27T21:09:43.800Z,33.288,-115.7188333,7.003,1.35,ml,22,58,0.06557,0.24,ci,ci14437648,2016-03-09T03:11:27.760Z,"7km S of Bombay Beach, CA",earthquake,0.49,2.55,0.13,14,reviewed,ci,ci                                                                      
2009-03-27T20:19:30.920Z,33.2946667,-115.715,4.683,1.57,ml,32,39,0.05978,0.24,ci,ci14437624,2016-03-08T21:28:04.680Z,"6km SSE of Bombay Beach, CA",earthquake,0.39,0.64,0.126,55,reviewed,ci,ci                                                                   
2009-03-27T20:03:10.510Z,33.3108333,-115.6935,7.534,1.15,ml,9,121,0.05333,0.19,ci,ci14437608,2016-03-09T01:47:20.127Z,"6km SE of Bombay Beach, CA",earthquake,0.74,2.13,0.097,8,reviewed,ci,ci                                                                    
2009-03-27T20:01:23.910Z,33.2921667,-115.7115,3.493,1.59,ml,17,132,0.06298,0.27,ci,ci14437616,2016-03-09T11:40:14.655Z,"7km SSE of Bombay Beach, CA",earthquake,0.73,0.89,0.139,21,reviewed,ci,ci                                                                 
2009-03-27T19:13:45.450Z,33.293,-115.7195,4.233,1.44,ml,23,59,0.06056,0.22,ci,ci10114322,2016-03-09T17:07:24.544Z,"6km SSE of Bombay Beach, CA",earthquake,0.39,0.61,0.142,24,reviewed,ci,ci                                                                      
2009-03-27T19:07:06.610Z,33.2868333,-115.7098333,3.633,1.13,ml,12,68,0.06848,0.27,ci,ci14437560,2016-03-08T22:56:10.413Z,"7km SSE of Bombay Beach, CA",earthquake,0.9,1.41,0.229,11,reviewed,ci,ci                                                                
2009-03-27T19:03:14.670Z,33.3015,-115.6978333,9.673,1.62,ml,28,48,0.05898,0.25,ci,ci14437552,2016-03-09T13:23:00.021Z,"6km SSE of Bombay Beach, CA",earthquake,0.47,1.35,0.103,42,reviewed,ci,ci                                                                  
2009-03-27T18:40:10.620Z,33.3078333,-115.7026667,9.903,1.21,ml,16,78,0.05149,0.17,ci,ci14437544,2016-03-09T10:17:18.987Z,"6km SSE of Bombay Beach, CA",earthquake,0.68,1.67,0.083,11,reviewed,ci,ci                                                               
2009-03-27T18:38:10.870Z,33.296,-115.7175,4.143,2.74,ml,62,37,0.05799,0.24,ci,ci14437536,2016-03-09T06:00:56.995Z,"6km SSE of Bombay Beach, CA",earthquake,0.28,0.5,0.149,150,reviewed,ci,ci                                                                      
2009-03-27T18:25:19.720Z,33.2951667,-115.717,4.087,2.36,ml,40,54,0.0701,0.21,ci,ci14437528,2016-03-09T11:40:13.469Z,"6km SSE of Bombay Beach, CA",earthquake,0.4,0.65,0.175,76,reviewed,ci,ci                                                                     
2009-03-27T18:25:15.520Z,33.2935,-115.709,4.963,1,mh,33,43,0.06236,0.22,ci,ci14437520,2016-03-09T08:53:35.694Z,"7km SSE of Bombay Beach, CA",earthquake,0.53,0.84,,0,reviewed,ci,ci                                                                               
2009-03-27T17:50:19.530Z,33.2928333,-115.715,4.723,1.61,ml,30,59,0.06155,0.2,ci,ci14437496,2016-03-09T04:35:32.647Z,"7km SSE of Bombay Beach, CA",earthquake,0.28,0.47,0.121,49,reviewed,ci,ci                                                                    
2009-03-27T17:30:19.370Z,33.2925,-115.7153333,4.094,1.53,ml,28,66,0.06181,0.25,ci,ci14437480,2016-03-09T01:47:18.824Z,"7km SSE of Bombay Beach, CA",earthquake,0.42,0.62,0.142,48,reviewed,ci,ci                                                                  
2009-03-27T17:23:16.570Z,33.2993333,-115.7076667,6.163,1.04,ml,14,57,0.0573,0.15,ci,ci10114242,2016-03-09T01:47:16.909Z,"6km SSE of Bombay Beach, CA",earthquake,0.38,2.35,0.423,7,reviewed,ci,ci                                                                 
2009-03-27T17:22:26.410Z,33.2958333,-115.7003333,9.993,1.32,ml,18,75,0.06298,0.23,ci,ci14437472,2016-03-09T08:53:34.289Z,"7km SSE of Bombay Beach, CA",earthquake,0.79,1.95,0.296,14,reviewed,ci,ci                                                               
2009-03-27T17:11:04.330Z,33.2918333,-115.7131667,4.323,1.08,ml,13,72,0.06291,0.23,ci,ci14437456,2016-03-08T19:48:41.761Z,"7km SSE of Bombay Beach, CA",earthquake,1.01,1.21,0.229,14,reviewed,ci,ci                                                               
2009-03-27T16:42:43.170Z,33.3258333,-115.7211667,8.903,1.36,ml,14,60,0.02857,0.23,ci,ci14437448,2016-03-08T21:28:02.977Z,"3km SSE of Bombay Beach, CA",earthquake,0.5,1.45,0.295,5,reviewed,ci,ci                                                                 
2009-03-27T16:11:09.020Z,33.299,-115.7123333,4.454,1.74,ml,33,67,0.05627,0.22,ci,ci14437424,2016-03-09T13:22:56.379Z,"6km SSE of Bombay Beach, CA",earthquake,0.3,0.48,0.182,59,reviewed,ci,ci                                                                    
2009-03-27T15:57:44.630Z,33.3093333,-115.7075,7.283,1.89,ml,41,39,0.04825,0.22,ci,ci14437408,2016-03-08T19:48:38.346Z,"5km SSE of Bombay Beach, CA",earthquake,0.28,1,0.182,72,reviewed,ci,ci                                                                     
2009-03-27T15:37:25.500Z,33.2965,-115.711,4.123,1.68,ml,27,41,0.05899,0.25,ci,ci14437400,2016-03-09T17:07:22.830Z,"6km SSE of Bombay Beach, CA",earthquake,0.54,0.79,0.11,9,reviewed,ci,ci                                                                        
2009-03-27T13:15:07.270Z,33.2956667,-115.7125,4.043,2.77,ml,69,38,0.0594,0.26,ci,ci14437376,2016-03-08T21:28:00.463Z,"6km SSE of Bombay Beach, CA",earthquake,0.27,0.51,0.15,162,reviewed,ci,ci                                                                   
2009-03-27T13:11:41.840Z,33.3056667,-115.7045,4.243,1.49,ml,17,83,0.05265,0.28,ci,ci14437360,2016-03-09T07:29:04.997Z,"6km SSE of Bombay Beach, CA",earthquake,0.45,0.64,0.23,12,reviewed,ci,ci                                                                   
2009-03-27T12:26:31.290Z,33.2911667,-115.7218333,7.273,2.41,ml,64,37,0.06203,0.26,ci,ci14437344,2016-03-08T18:05:52.840Z,"7km S of Bombay Beach, CA",earthquake,0.28,1.38,0.18,125,reviewed,ci,ci                                                                 
2009-03-27T12:17:41.430Z,33.2978333,-115.7096667,6.063,2.31,ml,67,39,0.0581,0.28,ci,ci14437320,2016-03-09T11:40:09.426Z,"6km SSE of Bombay Beach, CA",earthquake,0.32,1.85,0.17,118,reviewed,ci,ci                                                                
2009-03-27T12:15:04.260Z,33.3155,-115.6998333,6.393,1.48,ml,19,58,0.0464,0.27,ci,ci14437328,2016-03-09T13:22:54.536Z,"5km SE of Bombay Beach, CA",earthquake,0.42,1.96,0.158,45,reviewed,ci,ci                                                                    
2009-03-27T12:09:45.470Z,33.3093333,-115.7088333,8.763,1.59,ml,13,75,0.04777,0.29,ci,ci10112642,2016-03-09T08:53:32.964Z,"5km SSE of Bombay Beach, CA",earthquake,0.81,2.56,0.142,59,reviewed,ci,ci                                                               
2009-03-27T12:09:39.390Z,33.288,-115.719,7.028,1.4,ml,22,61,0.06554,0.19,ci,ci14437312,2016-03-09T13:22:52.836Z,"7km S of Bombay Beach, CA",earthquake,0.4,1.93,0.092,19,reviewed,ci,ci                                                                           
2009-03-27T11:26:14.860Z,33.3086667,-115.7118333,9.413,1.23,ml,18,73,0.04736,0.23,ci,ci14437288,2016-03-09T01:47:14.905Z,"5km SSE of Bombay Beach, CA",earthquake,0.65,1.87,0.128,25,reviewed,ci,ci                                                               
2009-03-27T11:15:48.610Z,33.3101667,-115.701,8.433,1.32,ml,19,52,0.05022,0.21,ci,ci14437280,2016-03-09T11:40:07.730Z,"5km SE of Bombay Beach, CA",earthquake,0.38,1.36,0.167,17,reviewed,ci,ci                                                                    
2009-03-27T07:44:13.870Z,33.303,-115.705,7.503,1.68,ml,51,40,0.05485,0.21,ci,ci14437192,2016-03-09T03:11:26.269Z,"6km SSE of Bombay Beach, CA",earthquake,0.21,0.99,0.183,69,reviewed,ci,ci                                                                       
2009-03-27T07:12:20.420Z,33.2885,-115.7046667,9.458,1.45,ml,25,42,0.06828,0.33,ci,ci14437176,2016-03-09T04:35:28.500Z,"7km SSE of Bombay Beach, CA",earthquake,0.46,1.46,0.127,25,reviewed,ci,ci                                                                  
2009-03-27T06:16:56.430Z,33.304,-115.706,8.823,1.18,ml,21,48,0.05359,0.16,ci,ci14437136,2016-03-09T08:53:30.035Z,"6km SSE of Bombay Beach, CA",earthquake,0.36,1.23,0.119,16,reviewed,ci,ci                                                                       
2009-03-27T05:49:07.110Z,33.291,-115.7148333,5.063,1.95,ml,43,39,0.06336,0.31,ci,ci14437120,2016-03-09T04:35:27.272Z,"7km SSE of Bombay Beach, CA",earthquake,0.42,0.87,0.136,73,reviewed,ci,ci                                                                   
2009-03-27T04:40:40.160Z,33.2968333,-115.7135,6.134,1.95,ml,12,68,0.05804,0.17,ci,ci10112570,2016-03-09T01:47:13.603Z,"6km SSE of Bombay Beach, CA",earthquake,0.59,2.26,0.111,2,reviewed,ci,ci                                                                   
2009-03-27T04:39:14.460Z,33.2906667,-115.7191667,9.344,1.95,ml,45,63,0.0629,0.27,ci,ci14437112,2016-03-09T08:53:28.141Z,"7km SSE of Bombay Beach, CA",earthquake,0.37,1.4,0.16,73,reviewed,ci,ci                                                                  
2009-03-27T03:16:01.750Z,33.293,-115.6898333,10.473,1.71,ml,21,47,0.06969,0.21,ci,ci14437104,2016-03-09T01:47:12.358Z,"8km SSE of Bombay Beach, CA",earthquake,0.59,1.8,0.121,62,reviewed,ci,ci                                                                   
2009-03-27T03:15:59.210Z,33.3123333,-115.6993333,8.622,0.7,mh,6,98,0.0492,0.02,ci,ci10112562,2016-03-09T17:07:19.316Z,"5km SE of Bombay Beach, CA",earthquake,0.86,2.33,,0,reviewed,ci,ci                                                                         
2009-03-27T02:20:17.980Z,33.3075,-115.6998333,10.463,1.44,ml,18,51,0.05299,0.17,ci,ci14437072,2016-03-08T18:05:47.668Z,"6km SSE of Bombay Beach, CA",earthquake,0.42,1.16,0.169,32,reviewed,ci,ci                                                                 
2009-03-27T02:08:26.760Z,33.2943333,-115.7001667,11.743,1.62,ml,29,75,0.06439,0.26,ci,ci14437064,2016-03-08T19:48:33.976Z,"7km SSE of Bombay Beach, CA",earthquake,0.47,0.96,0.145,54,reviewed,ci,ci                                                              
